ds,Actual_TOT_PAID,Prediction_TOT_PAID,Prediction_TOT_PAID_lower,Prediction_TOT_PAID_upper,source,Actual_BUDGET_AMT,Forecast_BUDGET_AMT,Actual_NBR_MURDER,Forecast_NBR_MURDER,model_run_datetime
2015-05-31,2296895.1,2063993.8146312623,1596149.8535070322,2554631.389053428,Fitted,3073630.96,2287726.4469754566,13.0,13.378751487798832,2025-03-22 17:56:11
2015-06-30,2560899.1,1933166.7276115275,1498505.9325561887,2385083.178085489,Fitted,2293476.359,2270749.6208060747,11.0,13.883602107267214,2025-03-22 17:56:11
2015-07-31,2921974.55,2193699.483815862,1732824.8058821207,2686036.095166693,Fitted,2004424.244,2163475.7720720507,6.0,9.004084360412453,2025-03-22 17:56:11
2015-08-31,2162138.14,1771056.5626315407,1288659.4447474922,2237998.6736181467,Fitted,2156796.2,2192474.559331839,11.0,10.270208356566231,2025-03-22 17:56:11
2015-09-30,1539331.38,1623026.0151316384,1174315.1050091642,2078040.976201076,Fitted,2090915.083,2423848.847087343,15.0,13.378602353713877,2025-03-22 17:56:11
2015-10-31,1933027.15,1780464.4658100416,1322642.0797528098,2244846.8328983365,Fitted,1500551.648,2273281.0217342507,3.0,12.840681921949145,2025-03-22 17:56:11
2015-11-30,1972425.92,1914679.2629091712,1459926.5860668514,2384308.7745131664,Fitted,3941170.846,2471275.987130335,14.0,12.761779480450066,2025-03-22 17:56:11
2015-12-31,1992113.37,1905271.835888076,1452134.5998273855,2317225.83011991,Fitted,1453386.65,1993241.5062221105,8.0,10.373130002900641,2025-03-22 17:56:11
2016-01-31,2221328.92,2089296.024784727,1621357.640310604,2576027.99423457,Fitted,2096546.766,2516796.978063172,17.0,12.929362500177982,2025-03-22 17:56:11
2016-02-29,1660954.45,1999476.507941057,1539415.4337600402,2473193.464880531,Fitted,1648925.19,2418406.6615885952,10.0,12.956674952595355,2025-03-22 17:56:11
2016-03-31,1940317.92,2043226.2987588844,1602735.6173967198,2511507.488122846,Fitted,2296818.55,2608538.4324086737,10.0,14.725967482647754,2025-03-22 17:56:11
2016-04-30,1900619.06,2181657.1002410688,1739512.041334002,2647864.0609244118,Fitted,2330669.011,2441283.061749438,9.0,13.802269643329685,2025-03-22 17:56:11
2016-05-31,1813296.63,2074968.2963570803,1633499.4281318507,2549266.0708972123,Fitted,2193039.19,2305631.7404849897,18.0,13.930830508184028,2025-03-22 17:56:11
2016-06-30,1741400.85,1922551.2129800757,1457593.3182303412,2432771.6876933193,Fitted,1764802.379,2343388.4232868757,12.0,14.296241993845134,2025-03-22 17:56:11
2016-07-31,2389991.23,2172621.6686028335,1703556.4964566492,2590691.64671577,Fitted,2944021.215,2204211.007978017,6.0,9.874084138612531,2025-03-22 17:56:11
2016-08-31,1360454.62,1786576.46053721,1315048.752006094,2303647.518542129,Fitted,2234798.69,2231013.5229886617,5.0,10.570316713808507,2025-03-22 17:56:11
2016-09-30,2130952.88,1675176.3252294296,1183471.2221127641,2149349.3894762425,Fitted,1559861.258,2437163.786271382,8.0,13.359961687379569,2025-03-22 17:56:11
2016-10-31,1560746.86,1783356.5365426855,1317954.2566398801,2258845.758733987,Fitted,1926779.928,2264799.4317460437,13.0,13.623410287699931,2025-03-22 17:56:11
2016-11-30,1751660.08,1899267.5754217329,1435794.9264655006,2351246.745637724,Fitted,3566603.692,2558015.036658953,16.0,13.38142121383842,2025-03-22 17:56:11
2016-12-31,1247216.95,1872162.2458098563,1416410.4925838164,2331618.4842485646,Fitted,1766605.264,2053356.2738091806,15.0,11.307282965379482,2025-03-22 17:56:11
2017-01-31,2283660.72,2121784.788714219,1651152.0807158316,2586286.1467295643,Fitted,3084823.166,2599639.801023328,14.0,12.897350765922315,2025-03-22 17:56:11
2017-02-28,2065107.68,1999358.779090698,1551404.0878322013,2457493.20637257,Fitted,1569254.32,2476281.6367289233,8.0,13.416034272302511,2025-03-22 17:56:11
2017-03-31,1561699.4,2048375.9761357633,1579437.139767224,2509771.3633115967,Fitted,1270808.493,2660249.942034658,6.0,15.197792541603157,2025-03-22 17:56:11
2017-04-30,1501834.04,2190660.526303009,1728198.5589177967,2691316.709250073,Fitted,2755812.218,2464546.683802391,13.0,14.311986564082524,2025-03-22 17:56:11
2017-05-31,2452080.04,2079226.9590232072,1621439.6351279633,2576924.2179257246,Fitted,2387869.87,2351071.5248843157,21.0,14.402849557467505,2025-03-22 17:56:11
2017-06-30,1977013.09,1933937.0562595632,1466543.8137095615,2393581.8707828773,Fitted,2397063.113,2370605.8784290208,12.0,14.81617025938267,2025-03-22 17:56:11
2017-07-31,2556370.52,2187976.648874034,1706742.7767611572,2664104.047437307,Fitted,3006947.783,2241747.6845254223,22.0,10.237055891075967,2025-03-22 17:56:11
2017-08-31,1885803.17,1789704.1131388214,1322751.8241162966,2272686.937618637,Fitted,2672625.422,2269273.506085856,9.0,11.12163572280229,2025-03-22 17:56:11
2017-09-30,1953280.92,1665602.5599304703,1186462.1797752804,2147236.1346804006,Fitted,1497327.189,2484059.826688179,7.0,14.025082751082977,2025-03-22 17:56:11
2017-10-31,1746813.75,1789969.6230861982,1345349.7595850322,2231538.562981204,Fitted,2256027.323,2319365.919805861,10.0,14.022458313567865,2025-03-22 17:56:11
2017-11-30,1606243.9,1912220.991449944,1445899.939078322,2382145.4598109466,Fitted,2090420.503,2581022.6393120363,10.0,13.831719494494877,2025-03-22 17:56:11
2017-12-31,1625741.69,1891395.2721505382,1395987.4278028668,2335018.602699519,Fitted,1267262.348,2084496.1713256694,8.0,11.647480963393278,2025-03-22 17:56:11
2018-01-31,2697441.94,2119330.2402222464,1647432.1955580483,2593642.680572274,Fitted,3167225.47,2623097.8372152112,10.0,13.561617815377502,2025-03-22 17:56:11
2018-02-28,1615646.79,1999364.9942862035,1553075.2683359853,2456714.3770705424,Fitted,3607562.054,2534493.735428801,14.0,13.87350530521269,2025-03-22 17:56:11
2018-03-31,2145538.1,2053714.200399496,1585130.6703823598,2533129.0916469065,Fitted,2431429.333,2711463.9325335743,13.0,15.668872231149995,2025-03-22 17:56:11
2018-04-30,2153008.87,2199678.096624112,1735069.211487821,2641732.1097343317,Fitted,3239678.403,2487597.9261539807,20.0,14.821513249124965,2025-03-22 17:56:11
2018-05-31,2101930.5,2083560.8893855691,1665669.3490534488,2541427.3591915634,Fitted,2203610.271,2396501.10697355,11.0,14.874474936487877,2025-03-22 17:56:11
2018-06-30,2097268.44,1945467.5904660905,1475856.5799243106,2420481.937024472,Fitted,1983393.376,2397786.6083493535,19.0,15.334313567532195,2025-03-22 17:56:11
2018-07-31,2592867.81,2202991.0447747223,1731619.411959916,2677411.5226664925,Fitted,1510168.665,2279565.9938492775,8.0,10.60276031101895,2025-03-22 17:56:11
2018-08-31,2015054.33,1792509.4115117572,1328858.6358608773,2240413.5522384453,Fitted,2221267.368,2307826.7883831607,19.0,11.677436120431185,2025-03-22 17:56:11
2018-09-30,1222470.6,1656190.8373128974,1193694.1995893999,2103837.2619483713,Fitted,2877683.088,2531025.0331250057,18.0,14.687211883413475,2025-03-22 17:56:11
2018-10-31,2249711.87,1796983.4591803765,1318407.0956785502,2231680.4730398087,Fitted,2263179.778,2373597.29809402,18.0,14.417372134084047,2025-03-22 17:56:11
2018-11-30,1939409.96,1925340.2577133104,1455656.8527677283,2395873.939508138,Fitted,1731484.64,2603501.3916361798,5.0,14.280981166147884,2025-03-22 17:56:11
2018-12-31,1482792.84,1910414.4247907475,1419361.3275604288,2373291.4452495966,Fitted,2767227.89,2115850.3861934803,11.0,11.991907849070712,2025-03-22 17:56:11
2019-01-31,2127225.02,2116474.977881707,1654272.8245576634,2581706.6917596296,Fitted,3572884.661,2646877.1649314933,21.0,14.228209873889595,2025-03-22 17:56:11
2019-02-28,2160835.26,1999505.8795515317,1510641.102665602,2468476.782798976,Fitted,3358937.97,2593017.1924554906,10.0,14.329073944839696,2025-03-22 17:56:11
2019-03-31,2860021.31,2059242.3290135872,1615150.4357215376,2502705.734201333,Fitted,4540530.886,2762163.110372595,15.0,16.13922288585783,2025-03-22 17:56:11
2019-04-30,2311900.09,2208706.491320421,1778307.9219601024,2645864.9724102016,Fitted,2690755.758,2510451.840079423,14.0,15.330847056900762,2025-03-22 17:56:11
2019-05-31,2282023.7,2087970.5899578538,1651712.2155193675,2537323.383783146,Fitted,3335218.781,2441921.114079451,18.0,15.345724105438684,2025-03-22 17:56:11
2019-06-30,2411533.35,1957133.0985591314,1493091.8618429143,2427908.18464323,Fitted,2082052.161,2424944.302524894,19.0,15.850712674306878,2025-03-22 17:56:11
2019-07-31,2433979.15,2217655.1035720957,1757767.488278446,2681991.279441224,Fitted,2530530.32,2317670.4688924956,8.0,10.971337475164415,2025-03-22 17:56:11
2019-08-31,1665229.4,1795001.431196363,1348725.394865877,2262863.3241338455,Fitted,1925620.28,2346669.271254258,11.0,12.237604019028945,2025-03-22 17:56:11
2019-09-30,1754382.48,1646961.09181071,1208586.5290467946,2117276.6050891895,Fitted,1645811.62,2578043.573791365,9.0,15.34613596561414,2025-03-22 17:56:11
2019-10-31,1695773.84,1804399.081328635,1361134.3494692072,2265746.7586447597,Fitted,2581391.757,2427475.763723406,22.0,14.808229962976586,2025-03-22 17:56:11
2019-11-30,2524529.51,1938613.4321433855,1478498.8344718534,2406104.6165627516,Fitted,2037140.015,2625470.743911774,21.0,14.729341485148941,2025-03-22 17:56:11
2019-12-31,2955954.39,1929205.5439617916,1434591.9869886858,2374143.8620351553,Fitted,2556454.233,2147436.2782887,8.0,12.34070643672739,2025-03-22 17:56:11
2020-01-31,1996322.15,2113229.271698093,1652801.10056242,2575070.9950266625,Fitted,2908845.533,2670991.7654149253,16.0,14.896953363130086,2025-03-22 17:56:11
2020-02-29,1289924.83,2023409.323446318,1611850.233223656,2480581.371890092,Fitted,2303483.028,2572601.463239421,19.0,14.924279313762044,2025-03-22 17:56:11
2020-03-31,2616185.31,2067159.7364698858,1595299.2464758959,2535449.9775769757,Fitted,2728605.27,2762733.2493315293,31.0,16.693571900250827,2025-03-22 17:56:11
2020-04-30,2656716.48,2205591.140086653,1741647.9730019001,2708300.854697139,Fitted,2628696.512,2595477.893451923,15.0,15.769874115548205,2025-03-22 17:56:11
2020-05-31,1516910.72,2098902.958408354,1605500.3031537042,2550615.061540539,Fitted,1940096.01,2459826.587459471,17.0,15.898435036840006,2025-03-22 17:56:11
2020-06-30,982266.28,1946486.4771659868,1468417.4541265115,2388714.5904826517,Fitted,2529772.455,2497583.285041024,17.0,16.263846577114904,2025-03-22 17:56:11
2020-07-31,1229852.67,2196557.554994511,1710250.7529869312,2633394.167399817,Fitted,1186189.639,2358405.8850039444,8.0,11.84168877832008,2025-03-22 17:56:11
2020-08-31,985374.84,1810512.978761374,1336359.065533848,2248239.8762667347,Fitted,2786112.2,2385208.4006693563,7.0,12.537921365009094,2025-03-22 17:56:11
2020-09-30,1422751.82,1699113.454904351,1216950.46702001,2186289.11188048,Fitted,3094625.371,2591358.6645857296,13.0,15.32756634970321,2025-03-22 17:56:11
2020-10-31,1618674.85,1807294.2980501233,1356382.4696674536,2283475.9571045637,Fitted,1612281.29,2418994.310715062,15.0,15.591014961516363,2025-03-22 17:56:11
2020-11-30,1674978.67,1923205.9483799706,1456205.5769367486,2411593.5474494025,Fitted,2372503.355,2712209.9162614266,15.0,15.349025898777786,2025-03-22 17:56:11
2020-12-31,1541133.31,1896101.2506006262,1436616.1833649562,2331826.7408110998,Fitted,2991259.893,2207551.1540663084,15.0,13.274887661811503,2025-03-22 17:56:11
2021-01-31,2091456.27,2145724.4240339114,1715618.7939312067,2624592.224461009,Fitted,2419945.273,2753834.681884969,11.0,14.864955494919819,2025-03-22 17:56:11
2021-02-28,2011336.87,2023298.9842991387,1554427.8860737998,2472654.445706274,Fitted,2147558.449,2630476.518029346,16.0,15.383639026324229,2025-03-22 17:56:11
2021-03-31,1823234.14,2072316.8122925637,1629889.2630223057,2557268.50112398,Fitted,3074563.702,2814444.8238205155,13.0,17.16539732332956,2025-03-22 17:56:11
2021-04-30,1694205.9,2214601.9730550456,1750121.9612280505,2678462.27865255,Fitted,2425264.835,2618741.5660581524,20.0,16.27959137261971,2025-03-22 17:56:11
2021-05-31,2077831.93,2103169.0367235113,1641956.0143917787,2570935.6555604227,Fitted,2520745.955,2505266.407625588,11.0,16.370454393711015,2025-03-22 17:56:11
2021-06-30,1468225.88,1957879.7444453684,1534368.3758048404,2418414.1002940177,Fitted,2725533.554,2524800.761727797,20.0,16.78377512376025,2025-03-22 17:56:11
2021-07-31,1566813.21,2211919.968080701,1788870.27641705,2696103.9023002083,Fitted,2766974.401,2395942.568446476,12.0,12.20466078177255,2025-03-22 17:56:11
2021-08-31,1434771.42,1813648.063366674,1323298.5628835682,2287698.7731498326,Fitted,2297292.832,2423468.390629051,13.0,13.089240639814856,2025-03-22 17:56:11
2021-09-30,2094795.68,1689547.1208238695,1221067.2507477882,2178347.9187321053,Fitted,3165732.824,2638254.711833479,20.0,15.99268769356355,2025-03-22 17:56:11
2021-10-31,2004625.36,1813914.8150005003,1344035.8001301412,2295482.0309714302,Fitted,2340832.344,2473560.8055733484,5.0,15.990063282367753,2025-03-22 17:56:11
2021-11-30,2174466.74,1936166.7940297348,1482470.606911792,2383061.0998149132,Fitted,3144961.21,2735217.5256817644,19.0,15.799324488763109,2025-03-22 17:56:11
2021-12-31,2442210.88,1915341.7056448464,1446009.9191611765,2361512.161798104,Fitted,1478894.668,2238691.0583054484,7.0,13.61508598496303,2025-03-22 17:56:11
2022-01-31,2330815.38,2143277.304631137,1684375.3046877799,2617177.160662863,Fitted,2716352.065,2777292.7248049406,10.0,15.529222864248139,2025-03-22 17:56:11
2022-02-28,2421085.36,2023312.62855339,1579767.515657895,2504174.6166563584,Fitted,2439887.732,2688688.623569664,17.0,15.841110378742247,2025-03-22 17:56:11
2022-03-31,2514404.64,2077662.4655813496,1634954.9786908159,2531709.653238128,Fitted,2124246.626,2865658.821284225,20.0,17.636477331980426,2025-03-22 17:56:11
2022-04-30,2446739.48,2223626.9723684005,1777040.4455955054,2711379.1927193766,Fitted,2909220.885,2641792.8154949606,16.0,16.789118376376607,2025-03-22 17:56:11
2022-05-31,2441604.89,2107510.396140122,1662609.765657109,2564992.699771917,Fitted,2064729.91,2550695.997028938,10.0,16.842080088809972,2025-03-22 17:56:11
2022-06-30,1925807.55,1969417.7078755463,1525515.2144190015,2375100.860969665,Fitted,2442759.869,2551981.499095772,23.0,17.301918744120503,2025-03-22 17:56:11
2022-07-31,2033204.28,2226941.7931944127,1758999.6582242479,2703286.7620832715,Fitted,1084939.88,2433760.885310133,4.0,12.570365512677654,2025-03-22 17:56:11
2022-08-31,1928347.96,1816460.790941467,1383983.1973442538,2264620.6349539165,Fitted,1887930.45,2462021.6805584575,19.0,13.645041347163389,2025-03-22 17:56:11
2022-09-30,1548099.3,1680142.8273974173,1214288.0978799462,2125634.6543820133,Fitted,3137573.98,2685219.925991534,26.0,16.654817134411857,2025-03-22 17:56:11
2022-10-31,1858951.59,1820936.0802752096,1322226.8132052745,2287403.675008953,Fitted,2047855.362,2527792.1916748015,19.0,16.38497741015371,2025-03-22 17:56:11
2022-11-30,1700787.46,1949293.489518825,1453077.953401151,2413127.8179589566,Fitted,3235523.19,2757696.2859192383,18.0,16.24858646533131,2025-03-22 17:56:11
2022-12-31,2132207.16,1934368.2876642467,1471647.422487735,2385506.5663841823,Fitted,2131180.01,2270045.281201983,26.0,13.959513172135784,2025-03-22 17:56:11
2023-01-31,2556658.3,2140429.4718229994,1676863.1202404627,2588372.830597861,Fitted,2607551.54,2801072.0606657113,14.0,16.195815220837954,2025-03-22 17:56:11
2023-02-28,2066868.09,2023460.9434895425,1548940.744585297,2525109.31843827,Fitted,3052788.58,2747212.0888448763,15.0,16.296679313360826,2025-03-22 17:56:11
2023-03-31,2386457.31,2083198.0240194856,1648909.1486854146,2561114.626837256,Fitted,3042895.71,2916358.007487623,18.0,18.10682827826153,2025-03-22 17:56:11
2023-04-30,2078173.5,2232662.7973419293,1781122.3376283618,2692026.824393137,Fitted,1022852.888,2664646.7379380995,10.0,17.298452468970837,2025-03-22 17:56:11
2023-05-31,2325673.15,2111927.5273621334,1646138.0555399016,2625898.452826961,Fitted,3311208.47,2596116.0127067543,22.0,17.313329537830054,2025-03-22 17:56:11
2023-06-30,1852175.06,1981090.6469791904,1547625.9738414674,2410917.8862727094,Fitted,3080543.12,2579139.2018958083,21.0,17.81831812636274,2025-03-22 17:56:11
2023-07-31,1921717.36,2241613.2833749224,1762701.3911067673,2675559.3780014575,Fitted,2217186.32,2471865.369032108,16.0,12.938942947540651,2025-03-22 17:56:11
2023-08-31,1446480.26,1818960.2423819762,1385034.5441979899,2288687.7967249113,Fitted,3877192.63,2500864.1721623265,13.0,14.205209511727137,2025-03-22 17:56:11
2023-09-30,2270045.94,1670919.901518905,1182480.0521075847,2107615.8364986754,Fitted,3221570.367,2732238.475276342,26.0,17.31374147793905,2025-03-22 17:56:11
2023-10-31,1786991.95,1828357.889510387,1381306.3323074852,2315893.381122833,Fitted,3113207.74,2581670.6658044197,22.0,16.775835495579496,2025-03-22 17:56:11
2023-11-30,2000769.8,1962572.2388478909,1520988.266334739,2418387.391700447,Fitted,2878958.81,2779665.6465695375,19.0,16.69694703737654,2025-03-22 17:56:11
2023-12-31,2054317.8,1953164.3491397048,1472037.849213271,2378096.0160593297,Fitted,2104117.68,2301631.1815425004,10.0,14.308312009234989,2025-03-22 17:56:11
2024-01-31,2576562.57,2137188.075349338,1649751.0778179774,2620065.284792178,Fitted,2843154.1,2825186.669264956,22.0,16.864558955918326,2025-03-22 17:56:11
2024-02-29,2389917.93,2047368.1256694114,1561732.3308865754,2504933.8011802873,Fitted,3079523.66,2726796.367647063,22.0,16.89188492552277,2025-03-22 17:56:11
2024-03-31,1613714.32,2091118.5370769077,1673207.1247740402,2585283.94238345,Fitted,2926001.911,2916928.1543654334,23.0,18.66117753315365,2025-03-22 17:56:11
2024-04-30,2487742.59,2229549.9391298406,1772112.981683491,2674305.5580750685,Fitted,2391873.556,2749672.799091659,22.0,17.73747976891073,2025-03-22 17:56:11
2024-05-31,2581158.45,2122861.7558355853,1666529.3134584762,2625135.367571977,Fitted,3131958.56,2614021.4937255615,17.0,17.866040711343135,2025-03-22 17:56:11
2024-06-30,1704088.77,1970445.2730292215,1510538.3771984375,2420547.2106550056,Fitted,3407866.06,2651778.1919130175,14.0,18.231452272080187,2025-03-22 17:56:11
2024-07-31,2315878.7,2220516.3492417345,1749950.7352623546,2706260.514742043,Fitted,2726852.25,2512600.792502287,10.0,13.809294494426245,2025-03-22 17:56:11
2024-08-31,1710478.78,1834471.7716771527,1347943.991174768,2267660.153518056,Fitted,1792933.271,2539403.308184447,9.0,14.505527102149582,2025-03-22 17:56:11
2024-09-30,1577852.82,1723072.2465318763,1221184.8994678063,2198239.409076383,Fitted,2967290.695,2745553.5721169375,10.0,17.295172107196656,2025-03-22 17:56:11
2024-10-31,1708064.91,1831253.0883462266,1373464.8255550074,2298463.487163922,Fitted,2656318.21,2573189.21826316,20.0,17.55862074004371,2025-03-22 17:56:11
2024-11-30,1326014.32,1947164.7373877107,1484766.3965523648,2407769.84830899,Fitted,3417666.784,2866404.8238256723,14.0,17.316631697659584,2025-03-22 17:56:11
2024-12-31,1659811.14,1920060.038276889,1446483.530828299,2351911.1438315217,Fitted,2071062.16,2361746.0616475367,16.0,15.242493481727502,2025-03-22 17:56:11
2025-01-31,2131294.37,2169683.2116823955,1693475.9870522595,2628651.985414885,Fitted,3073348.775,2908029.5895331516,19.0,16.832561314796475,2025-03-22 17:56:11
2025-02-28,2398968.34,2047257.7719224747,1605574.6027678212,2527830.1861999366,Fitted,3173980.76,2784671.425737976,18.0,17.35124484616613,2025-03-22 17:56:11
2025-03-31,,2096275.5998881396,1659656.4210392886,2543048.3791235588,Forecast,,2968639.731595968,,19.13300314313269,2025-03-22 17:56:11
2025-04-30,,2238560.7606236767,1775399.7514595042,2726304.4425806897,Forecast,,2772936.473898308,,18.24719719238552,2025-03-22 17:56:11
2025-05-31,,2127127.824264374,1649911.2604258265,2611637.792367585,Forecast,,2659461.3155327835,,18.33806021343671,2025-03-22 17:56:11
2025-06-30,,1981838.5320689294,1529310.4564540023,2423339.0282431357,Forecast,,2678995.6696123295,,18.751380942125525,2025-03-22 17:56:11
2025-07-31,,2235878.755789991,1798152.3883944545,2712244.3205056493,Forecast,,2550137.4763073367,,14.172266598729921,2025-03-22 17:56:11
2025-08-31,,1837606.8511614455,1396136.2084090973,2259450.6748890434,Forecast,,2577663.2984664952,,15.056846455366335,2025-03-22 17:56:11
2025-09-30,,1713505.908701505,1250475.2653137236,2162809.437423171,Forecast,,2792449.6196481697,,17.960293507753228,2025-03-22 17:56:11
2025-10-31,,1837873.6029638294,1367285.0396544638,2262570.3939584126,Forecast,,2627755.7133644596,,17.9576690951491,2025-03-22 17:56:11
2025-11-30,,1960125.5820759106,1511607.442844286,2408253.386831551,Forecast,,2889412.4334500385,,17.766930300183226,2025-03-22 17:56:11
2025-12-31,,1939300.4938308306,1490543.6424869073,2408861.536187466,Forecast,,2392885.9660794097,,15.582691794263322,2025-03-22 17:56:11
2026-01-31,,2167236.092956906,1743793.9037802615,2597742.5687704757,Forecast,,2931487.632584764,,17.496828671428403,2025-03-22 17:56:11
2026-02-28,,2047271.417005289,1603972.871415337,2493576.854534973,Forecast,,2842883.531354406,,17.808716184010674,2025-03-22 17:56:11
2026-03-31,,2101621.2541728485,1625760.0846759863,2575412.859960447,Forecast,,3019853.729075074,,19.604083135130004,2025-03-22 17:56:11
2026-04-30,,2247585.7610951588,1792073.2513628975,2700467.270457494,Forecast,,2795987.7232912807,,18.756724177475185,2025-03-22 17:56:11
2026-05-31,,2131469.18486695,1678312.308293977,2634223.5098419962,Forecast,,2704890.9048252357,,18.809685889907634,2025-03-22 17:56:11
2026-06-30,,1993376.4966022829,1507143.7723245078,2425547.6634373674,Forecast,,2706176.406892319,,19.26952454521821,2025-03-22 17:56:11
2026-07-31,,2250900.581921196,1767114.3647402527,2722021.5363212535,Forecast,,2587955.793106435,,14.537971313776138,2025-03-22 17:56:11
2026-08-31,,1840419.5796682546,1386371.5106800776,2296031.1816647328,Forecast,,2616216.588354642,,15.612647148262518,2025-03-22 17:56:11
2026-09-30,,,,,,,2839414.8337878664,,18.622422935510038,2025-03-22 17:56:11
2026-10-31,,,,,,,2681987.099471043,,18.35258321125203,2025-03-22 17:56:11
2026-11-30,,,,,,,2911891.1937153884,,18.216192266428656,2025-03-22 17:56:11
2011-04-30,1489878.86,2160283.222921916,1677009.0847367642,2623300.9170313575,Fitted,3629805.06,2202063.017636281,16.0,11.403130517284959,2025-03-22 17:56:33
2011-05-31,1922713.79,2039558.0737197716,1562672.7581848796,2518392.2300600046,Fitted,1724956.61,2133532.276861382,8.0,11.417865004787446,2025-03-22 17:56:33
2011-06-30,2378873.09,1908730.9876376651,1465498.106524417,2348852.049802824,Fitted,2623665.5,2116555.4510083064,12.0,11.922715611363136,2025-03-22 17:56:33
2011-07-31,1853901.62,2169263.7448110133,1733054.3823804327,2584227.1197059206,Fitted,2626410.66,2009281.602601204,9.0,7.043197851184614,2025-03-22 17:56:33
2011-08-31,2024100.54,1746620.8245957205,1297896.6835519273,2183321.652874244,Fitted,1995629.23,2038280.3901879322,17.0,8.309321834013945,2025-03-22 17:56:33
2011-09-30,1329445.24,1598590.2780336689,1124814.6975502595,2084878.0555465014,Fitted,3465521.97,2269654.6782597713,20.0,11.4177158182668,2025-03-22 17:56:33
2011-10-31,1865240.64,1756038.386513943,1279971.6549112159,2226904.1832905607,Fitted,1792970.42,2119086.8531989777,9.0,10.879667258169976,2025-03-22 17:56:33
2011-11-30,2159360.43,1890262.5298729606,1422862.1874726114,2390811.0660591624,Fitted,1924099.546,2317081.8188780886,16.0,10.800640821510086,2025-03-22 17:56:33
2011-12-31,1356333.85,1880864.7606536685,1400520.624614898,2341483.7578751505,Fitted,1790695.5,1839047.3382621277,6.0,8.411863215629918,2025-03-22 17:56:33
2012-01-31,1692342.47,2064898.607352335,1608261.1980108933,2505411.3734515603,Fitted,1337685.21,2362602.8103955192,8.0,10.967967584573296,2025-03-22 17:56:33
2012-02-29,2208069.26,1975088.1252265498,1476073.732645761,2423083.136750094,Fitted,1815549.91,2264212.494194405,13.0,10.995160175002807,2025-03-22 17:56:33
2012-03-31,1909207.0,2018848.657123058,1563329.5673074324,2455260.303227949,Fitted,2238235.9,2454344.265323682,17.0,12.764310204894283,2025-03-22 17:56:33
2012-04-30,2872070.97,2157289.853054325,1684182.6973940085,2614788.6266224985,Fitted,2064924.92,2287088.8949530832,12.0,11.840474463991121,2025-03-22 17:56:33
2012-05-31,2017235.18,2050611.7901010073,1594651.5307901525,2541569.9284930285,Fitted,1387912.58,2151437.573986682,10.0,11.968892830542368,2025-03-22 17:56:33
2012-06-30,2030150.39,1898205.1011730277,1437379.2516109757,2369988.903514986,Fitted,2203039.23,2189194.25707727,9.0,12.334166414618434,2025-03-22 17:56:33
2012-07-31,2156175.11,2148286.297726471,1704135.2522286272,2606349.7038377393,Fitted,1510063.18,2050016.8420663876,12.0,7.911866061082984,2025-03-22 17:56:33
2012-08-31,2104838.76,1762251.8405030426,1303303.051124721,2200796.3473580214,Fitted,2852607.3,2076819.3421482465,14.0,8.607956092922496,2025-03-22 17:56:33
2012-09-30,1239605.6,1650862.1090205093,1207776.0088366086,2141202.411444828,Fitted,2982185.85,2282969.590939525,8.0,11.397463124750693,2025-03-22 17:56:33
2012-10-31,1813201.08,1759053.070953173,1283939.6404434016,2229862.5041809445,Fitted,1831774.12,2110605.2214395367,9.0,11.660769185270569,2025-03-22 17:56:33
2012-11-30,1964663.18,1874974.5136574,1427469.0532165586,2369041.9107038337,Fitted,3229496.07,2403820.8118609767,14.0,11.418642169666438,2025-03-22 17:56:33
2012-12-31,1705037.78,1847879.9346649505,1393440.416420622,2290969.0150359496,Fitted,3051046.44,1899162.0340365567,12.0,9.344361381406758,2025-03-22 17:56:33
2013-01-31,1654993.05,2097513.22818869,1615091.9777818369,2553042.208562787,Fitted,1619809.81,2445445.5462761214,10.0,10.934286642148964,2025-03-22 17:56:33
2013-02-28,2364079.84,1975096.9291399273,1543482.8706085405,2431637.56246368,Fitted,2386270.9,2322087.36839911,11.0,11.452841398778052,2025-03-22 17:56:33
2013-03-31,900197.95,2024124.8771785162,1568987.0640500034,2460078.02920932,Fitted,2377410.52,2506055.6586665213,10.0,13.23445712371169,2025-03-22 17:56:33
2013-04-30,2671204.95,2166419.831533074,1685837.5661199456,2637835.7609526957,Fitted,2164948.38,2310352.3858811925,13.0,12.34851320002895,2025-03-22 17:56:33
2013-05-31,1656952.45,2054997.0152467268,1603222.5551025448,2517068.3271001237,Fitted,1925505.81,2196877.211924995,14.0,12.439233649047654,2025-03-22 17:56:33
2013-06-30,1981714.48,1909717.5166704068,1466865.902289872,2420179.4096295456,Fitted,1754634.66,2216411.5509166527,13.0,12.85241640480071,2025-03-22 17:56:33
2013-07-31,2596199.19,2163767.860388612,1690413.2656552827,2656811.523424728,Fitted,1952435.36,2087553.3421257364,12.0,8.273159489378921,2025-03-22 17:56:33
2013-08-31,2160295.18,1765506.07575732,1333404.1700961934,2266729.0603798935,Fitted,2236453.92,2115079.1487987293,8.0,9.157596773988997,2025-03-22 17:56:33
2013-09-30,1513882.32,1641414.9268431384,1182649.3972089095,2132802.982215729,Fitted,1369729.94,2329865.4549937085,8.0,12.060905853446815,2025-03-22 17:56:33
2013-10-31,1632396.88,1765792.7411026405,1309855.3036386075,2257078.0534735317,Fitted,3025887.28,2165171.5332239526,25.0,12.058138868817164,2025-03-22 17:56:33
